Datum	Uhrzeit	Windgeschw	Temperatur	Gefühlte_Temperatur	Lichtstärke	relative_Feuchte	Windrichtung	Strahlung	Niederschlag_heute	Luftdruck	Sonne_Elevation_Sonne	Azimut	Hochrechnung_Regen/Stunde	Taupunkt	Lichtstärke_Nord	Lichtstärke_Ost	Lichtstärke_Süd	Lichtstärke_West	Richtung_mittlere_Lichtstärke	Relativer_Luftdruck	Regenart
18.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
18.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
18.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
18.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
18.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	3	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	26	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	68	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	96	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	73	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	123	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	162	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	159	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	229	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	408	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	312	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	358	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	690	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	594	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	565	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	70	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	40	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	457	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	453	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	331	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	255	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	184	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	72	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	60	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	12	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
19.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	5	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	26	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	50	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	169	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	152	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	188	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	389	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	447	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	179	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	228	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	183	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	195	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	660	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	633	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	217	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	116	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	150	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	197	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	150	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	224	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	138	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	62	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	17	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	10	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	1	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
20.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	5	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	77	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	50	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	70	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	84	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	112	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	152	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	192	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	267	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	595	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	252	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	300	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	130	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	180	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	237	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	246	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	200	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	185	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	116	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	131	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	63	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	172	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	85	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	58	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	9	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
21.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	18	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	51	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	79	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	79	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	146	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	295	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	368	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	471	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	184	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	196	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	286	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	696	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	609	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	241	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	534	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	250	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	168	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	378	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	465	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	397	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	227	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	183	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	88	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	46	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	2	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
22.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
